order_id,order_date,origin_port,carrier,TPT,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight
1447401976,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1307,3.718129314
1447356013,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,1277,3.718129314
1447281000,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1677878,PLANT03,PORT09,2791,6.94
1447292183,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,470,2.378666667
1447215350,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,393,1.189333333
1447292184,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,578,3.52
1447141982,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,724,4.16
1447377764,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666519,PLANT03,PORT09,786,4.88
1447367376,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666507,PLANT03,PORT09,1273,9.72
1447396244,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666507,PLANT03,PORT09,977,6.36
1447292181,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,494,2.744980983
1447215349,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,339,1.372490492
1447292182,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,576,4.117471475
1447141981,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,694,5.16
1447377758,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,888,7.48
1447377759,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,955,8.5
1447356009,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1666954,PLANT03,PORT09,1304,10.1
1447284946,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1689601,PLANT03,PORT09,414,4.16
1447369859,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1687644,PLANT03,PORT09,940,7.76
1447418575,5/26/2013,PORT04,V444_0,2,DTP,0,0,V555555_24,1660551,PLANT03,PORT09,299,1.440951437
1447173717,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,691,5.897860082
1447173718,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,631,5.897860082
1447373447,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,658,5.897860082
1447403035,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,629,5.897860082
1447172404,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1028,10.79572016
1447172393,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1390,17.6
1447258797,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,1411,17.52
1447373390,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,3480,48.08
1447296141,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2453,32.68
1447266824,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,4942,78.98
1447389183,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2775,40
1447183408,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1667817,PLANT03,PORT09,2755,39.98
1447373367,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1643057,PLANT03,PORT09,689,4.138938645
1447385816,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,490,2.861538462
1447283549,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,414,1.907692308
1447390881,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,513,3.38
1447405702,5/26/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1620552,PLANT03,PORT09,510,3.32
